customer_id,age,Income,credit_score,loan_amount,loan_status,interest_rate,tenure
2822,57,31,820,50,yes,0.13,1
2823,24,350,763,158,yes,0.13,1
2824,33,21,756,50,yes,0.13,2
2825,62,44,776,50,yes,0.13,2
2826,35,48,749,164,yes,0.13,1
2827,37,21,721,50,yes,0.13,1
2828,37,84,751,50,yes,0.13,1
2829,35,64,723,2350,yes,0.13,1
2830,35,82,749,138,yes,0.13,2
2831,59,39,705,50,yes,0.13,1
2832,53,45,763,50,yes,0.13,1
2833,45,133,728,50,yes,0.125,1
2834,46,152,717,50,yes,0.13,1
2835,30,12,780,91,yes,0.13,2
2836,42,32,766,149,yes,0.13,1
2837,25,74,751,2504,yes,0.13,2
2838,39,54,772,159,yes,0.13,2
2839,24,181,712,50,yes,0.125,1
2840,58,75,711,50,yes,0.13,1
2841,41,95,820,230,yes,0.13,2
2842,37,1950,718,565,yes,0.125,1
2843,36,950,752,50,yes,0.13,1
2844,27,250,780,134,yes,0.13,1
2845,37,64,751,50,yes,0.13,2
2846,62,85,745,98,yes,0.13,2
2847,67,1505,745,50,yes,0.13,1
2848,44,21,721,50,yes,0.13,1
2849,24,78,776,50,yes,0.13,2
2850,45,158,762,132,yes,0.13,1
2851,58,125,705,219,yes,0.13,2
2852,61,81,776,50,yes,0.13,1
2853,54,183,667,50,yes,0.13,1
2854,28,54,756,50,yes,0.13,1
2855,49,79,709,212,yes,0.13,1
2856,35,38,766,136,yes,0.13,1
2857,36,172,780,295,yes,0.13,1
2858,34,184,711,50,yes,0.13,2
2859,36,158,724,114,yes,0.13,1
2860,35,188,767,282,yes,0.13,1
2861,27,250,765,50,yes,0.13,1
2862,42,650,721,151,yes,0.13,2
2863,65,113,751,50,yes,0.13,1
2864,29,750,711,50,yes,0.13,1
2865,65,84,711,50,yes,0.13,1
2866,59,23,721,50,yes,0.13,1
2867,46,141,717,50,yes,0.125,1
2868,59,1150,720,264,yes,0.13,1
2869,52,31,776,50,yes,0.13,1
2870,37,22,705,850,yes,0.13,2
2871,43,91,741,50,yes,0.13,2
2872,65,82,751,252,yes,0.13,1
2873,32,23,776,50,yes,0.13,2
2874,48,35,820,50,yes,0.13,1
2875,49,114,749,50,yes,0.13,1
2876,58,18,820,50,yes,0.13,1
2877,24,850,756,238,yes,0.13,2
2878,58,74,746,50,yes,0.13,2
2879,45,122,712,50,yes,0.13,1
2880,42,73,771,50,yes,0.13,2
2881,64,30,772,50,yes,0.13,1
2882,49,55,820,50,yes,0.13,1
2883,55,69,810,50,yes,0.13,2
2884,30,92,717,50,yes,0.13,1
2885,28,48,724,50,yes,0.13,1
2886,57,113,756,327,yes,0.13,1
2887,32,58,705,50,yes,0.13,1
2888,30,1509,751,50,yes,0.13,1
2889,55,39,780,50,yes,0.13,1
2890,53,33,715,144,yes,0.13,2
2891,48,18,721,50,yes,0.13,1
2892,59,63,756,50,yes,0.13,1
2893,58,43,752,50,yes,0.13,1
2894,38,750,785,50,yes,0.13,1
2895,49,19,767,50,yes,0.13,2
2896,37,39,705,130,yes,0.13,1
2897,54,81,763,50,yes,0.13,2
2898,28,34,705,50,yes,0.13,2
2899,27,130,745,175,yes,0.125,1
2900,42,114,776,50,yes,0.13,2
2901,52,55,745,151,yes,0.13,2
2902,54,21,820,76,yes,0.13,1
2903,56,550,752,50,yes,0.13,1
2904,58,41,766,50,yes,0.13,1
2905,56,1950,751,50,yes,0.125,1
2906,64,8,776,50,yes,0.13,1
2907,35,55,717,50,yes,0.13,1
2908,45,30,705,50,yes,0.13,2
2909,57,22,820,50,yes,0.13,1
2910,35,44,717,50,yes,0.13,2
2911,46,1502,747,50,yes,0.13,1
2912,24,54,776,235,yes,0.13,1
2913,44,1350,745,50,yes,0.13,2
2914,39,75,771,50,yes,0.13,1
2915,42,42,745,50,yes,0.13,1
2916,34,133,712,50,yes,0.13,1
2917,46,30,780,50,yes,0.13,1
2918,55,34,766,1501,yes,0.13,1
2919,28,142,763,50,yes,0.13,1
2920,35,64,746,50,yes,0.125,1
2921,37,44,756,1750,yes,0.13,1
2922,32,95,776,262,yes,0.13,1
2923,52,49,717,50,yes,0.13,1
2924,51,12,721,50,yes,0.13,2
2925,51,98,705,50,yes,0.13,1
2926,59,42,816,50,yes,0.13,1
2927,53,44,756,50,yes,0.13,1
2928,43,124,741,50,yes,0.13,2
2929,31,175,734,50,yes,0.13,1
2930,32,22,776,50,yes,0.13,2
2931,41,78,709,99,yes,0.13,1
2932,31,54,780,1509,yes,0.13,2
2933,41,154,782,50,yes,0.13,2
2934,47,42,810,50,yes,0.13,1
2935,37,195,714,635,yes,0.13,1
2936,53,850,782,50,yes,0.13,1
2937,49,81,715,50,yes,0.13,1
2938,62,89,716,50,yes,0.13,1
2939,33,61,751,50,yes,0.13,1
2940,54,25,816,50,yes,0.13,2
2941,27,43,820,163,yes,0.13,1
2942,37,122,751,352,yes,0.13,2
2943,29,1650,705,385,yes,0.13,1
2944,56,83,756,50,yes,0.13,2
2945,55,79,711,50,yes,0.13,2
2946,45,350,765,50,yes,0.13,1
2947,33,145,705,437,yes,0.13,1
2948,45,151,717,328,yes,0.13,2
2949,44,14,820,98,yes,0.13,2
2950,37,19,721,50,yes,0.13,1
2951,42,55,723,135,yes,0.13,1
2952,26,132,751,50,yes,0.13,2
2953,33,182,735,50,yes,0.13,2
2954,61,78,765,50,yes,0.13,1
2955,31,42,751,50,yes,0.13,1
2956,54,44,746,187,yes,0.13,1
2957,62,195,741,522,yes,0.125,1
2958,61,53,765,50,yes,0.13,1
2959,66,65,751,50,yes,0.13,2
2960,38,43,721,50,yes,0.13,2
2961,55,38,766,50,yes,0.13,2
2962,37,550,776,50,yes,0.13,1
2963,23,81,776,50,yes,0.13,2
2964,29,41,715,50,yes,0.13,1
2965,35,73,746,50,yes,0.13,1
2966,53,31,816,1504,yes,0.13,2
2967,32,84,756,50,yes,0.13,1
2968,38,95,715,50,yes,0.13,1
2969,44,162,705,3501,yes,0.13,2
2970,43,650,751,115,yes,0.13,2
2971,54,121,772,50,yes,0.13,2
2972,52,43,780,165,yes,0.125,1
2973,31,38,776,182,yes,0.125,1
2974,47,82,747,276,yes,0.13,1
2975,42,52,715,50,yes,0.13,1
2976,57,43,766,168,yes,0.13,2
2977,33,82,751,50,yes,0.125,1
2978,35,161,712,50,yes,0.13,1
2979,56,24,723,50,yes,0.13,1
2980,57,1502,751,50,yes,0.13,1
2981,25,53,751,50,yes,0.13,2
2982,53,85,780,50,yes,0.13,2
2983,59,111,720,50,yes,0.13,1
2984,56,950,776,50,yes,0.13,1
2985,54,94,772,188,yes,0.13,2
2986,48,63,709,50,yes,0.13,2
2987,55,153,752,50,yes,0.125,1
2988,33,39,765,50,yes,0.13,2
2989,46,2505,715,181,yes,0.13,1
2990,42,142,726,496,yes,0.13,1
2991,49,163,816,50,yes,0.13,2
2992,42,113,780,50,yes,0.13,1
2993,46,64,747,50,yes,0.13,1
2994,65,250,820,50,yes,0.13,2
2995,32,179,780,50,yes,0.13,1
2996,54,91,747,950,yes,0.13,1
2997,42,1503,715,50,yes,0.125,1
2998,57,850,756,50,yes,0.13,2
2999,61,38,776,50,yes,0.13,2
3000,37,44,721,50,yes,0.13,2
3001,30,164,705,50,yes,0.13,2
3002,33,81,756,50,yes,0.13,1
3003,37,95,745,83,yes,0.13,2
3004,52,44,715,50,yes,0.13,2
3005,33,88,756,50,yes,0.13,1
3006,62,148,723,50,yes,0.13,1
3007,62,169,716,184,yes,0.125,1
3008,63,11,763,1502,yes,0.13,2
3009,55,92,715,158,yes,0.13,2
3010,33,74,751,50,yes,0.13,1
3011,25,72,763,50,yes,0.13,1
3012,55,63,709,50,yes,0.13,1
3013,29,172,747,415,yes,0.13,1
3014,45,183,717,50,yes,0.13,1
3015,37,30,749,166,yes,0.13,1
3016,44,68,747,50,yes,0.13,2
3017,48,78,709,50,yes,0.13,1
3018,57,68,761,184,yes,0.13,2
3019,58,49,717,99,yes,0.13,1
3020,58,39,746,50,yes,0.13,1
3021,44,151,724,392,yes,0.13,1
3022,54,159,765,461,yes,0.13,1
3023,59,89,715,50,yes,0.13,1
3024,63,1505,745,244,yes,0.13,2
3025,61,78,716,50,yes,0.13,1
3026,58,128,810,344,yes,0.13,2
3027,44,81,763,228,yes,0.13,2
3028,53,550,820,152,yes,0.13,1
3029,63,38,820,178,yes,0.13,1
3030,41,119,721,263,yes,0.13,1
3031,32,1150,776,50,yes,0.13,1
3032,51,29,717,1502,yes,0.13,2
3033,47,19,816,50,yes,0.13,1
3034,43,1350,740,221,yes,0.13,2
3035,46,38,751,1350,yes,0.13,1
3036,32,31,776,50,yes,0.13,2
3037,33,14,723,1505,yes,0.13,1
3038,27,158,816,50,yes,0.125,1
3039,34,39,721,115,yes,0.13,1
3040,34,141,713,50,yes,0.13,2
3041,28,33,780,167,yes,0.13,1
3042,29,92,756,50,yes,0.13,1
3043,52,78,726,50,yes,0.13,2
3044,47,42,810,50,yes,0.13,1
3045,41,15,776,83,yes,0.13,2
3046,58,48,752,50,yes,0.13,1
3047,37,63,746,50,yes,0.13,1
3048,57,149,740,50,yes,0.13,2
3049,63,49,763,1503,yes,0.13,1
3050,37,125,732,50,yes,0.13,2
3051,32,58,705,50,yes,0.13,1
3052,37,48,766,50,yes,0.13,1
3053,54,75,745,50,yes,0.13,2
3054,28,114,721,50,yes,0.13,1
3055,45,134,731,50,yes,0.125,1
3056,28,111,746,50,yes,0.13,1
3057,54,62,712,149,yes,0.13,1
3058,42,45,723,50,yes,0.13,1
3059,24,113,721,50,yes,0.13,1
3060,61,128,751,50,yes,0.13,1
3061,64,168,728,50,yes,0.13,1
3062,38,81,719,2506,yes,0.13,1
3063,39,75,820,297,yes,0.13,2
3064,54,21,820,50,yes,0.13,2
3065,59,83,720,50,yes,0.13,1
3066,39,121,724,368,yes,0.13,1
3067,63,30,717,50,yes,0.13,1
3068,31,1501,747,1750,yes,0.13,2
3069,56,950,747,50,yes,0.13,2
3070,47,68,709,50,yes,0.13,1
3071,28,74,776,221,yes,0.13,2
3072,32,74,820,257,yes,0.13,2
3073,54,51,745,50,yes,0.13,2
3074,29,149,766,50,yes,0.13,1
3075,39,31,717,88,yes,0.13,1
3076,26,85,756,50,yes,0.13,2
3077,29,62,729,50,yes,0.13,2
3078,46,44,776,1150,yes,0.13,1
3079,38,63,765,1950,yes,0.125,1
3080,55,23,776,50,yes,0.13,1
3081,48,30,751,87,yes,0.13,1
3082,36,78,747,2504,yes,0.13,1
3083,39,30,767,129,yes,0.13,1
3084,30,78,751,50,yes,0.125,1
3085,26,129,723,50,yes,0.13,2
3086,55,71,776,50,yes,0.13,2
3087,61,23,776,50,yes,0.13,1
3088,57,15,776,50,yes,0.13,1
3089,56,28,705,138,yes,0.13,2
3090,31,23,780,95,yes,0.13,2
3091,61,19,766,50,yes,0.13,1
3092,58,42,717,158,yes,0.13,2
3093,43,113,816,325,yes,0.13,2
3094,29,34,816,50,yes,0.13,2
3095,32,19,765,1504,yes,0.13,2
3096,49,43,756,50,yes,0.13,1
3097,43,179,780,50,yes,0.125,1
3098,58,44,751,50,yes,0.13,2
3099,41,21,820,50,yes,0.13,2
3100,65,115,749,174,yes,0.13,2
3101,52,81,712,50,yes,0.13,2
3102,55,91,752,50,yes,0.13,2
3103,49,350,767,50,yes,0.13,2
3104,52,55,717,50,yes,0.13,1
3105,56,48,724,50,yes,0.13,2
3106,24,23,776,121,yes,0.13,2
3107,36,21,820,50,yes,0.13,2
3108,41,55,745,50,yes,0.13,2
3109,42,21,780,50,yes,0.13,1
3110,37,30,751,50,yes,0.13,1
3111,44,350,776,50,yes,0.13,2
3112,34,78,756,50,yes,0.13,1
3113,56,65,745,50,yes,0.13,1
3114,31,550,724,2509,yes,0.13,1
3115,29,55,761,50,yes,0.13,1
3116,31,111,721,50,yes,0.13,2
3117,36,21,820,50,yes,0.13,2
3118,42,65,765,256,yes,0.13,1
3119,64,114,763,50,yes,0.13,1
3120,61,54,767,179,yes,0.13,1
3121,35,75,745,50,yes,0.13,1
3122,28,13,816,50,yes,0.13,2
3123,38,54,756,218,yes,0.13,2
3124,44,22,780,126,yes,0.13,1
3125,45,198,752,50,yes,0.13,1
3126,46,18,721,50,yes,0.13,1
3127,57,74,723,50,yes,0.13,2
3128,30,61,721,50,yes,0.13,1
3129,38,64,776,50,yes,0.13,2
3130,39,150,776,50,yes,0.13,2
3131,23,82,776,50,yes,0.13,2
3132,47,61,810,168,yes,0.13,1
3133,32,83,749,148,yes,0.13,1
3134,24,73,751,50,yes,0.13,1
3135,54,22,816,89,yes,0.13,1
3136,25,91,776,321,yes,0.13,2
3137,37,65,751,94,yes,0.125,2
3138,61,13,765,50,yes,0.13,1
3139,36,1503,732,255,yes,0.13,1
3140,52,95,776,50,yes,0.13,1
3141,33,31,780,50,yes,0.13,1
3142,57,131,756,50,yes,0.13,1
3143,34,175,772,50,yes,0.125,1
3144,32,38,820,50,yes,0.13,1
3145,43,1504,780,50,yes,0.13,1
3146,34,114,717,50,yes,0.13,2
3147,26,38,745,50,yes,0.13,1
3148,26,350,705,50,yes,0.13,1
3149,48,19,820,1506,yes,0.13,2
3150,49,25,780,50,yes,0.13,1
3151,47,124,715,50,yes,0.13,2
3152,43,250,765,50,yes,0.13,2
3153,30,83,780,50,yes,0.13,2
3154,31,18,776,50,yes,0.13,2
3155,27,99,716,149,yes,0.13,2
3156,55,62,776,50,yes,0.13,1
3157,54,24,820,50,yes,0.13,2
3158,23,13,780,84,yes,0.13,1
3159,54,64,763,50,yes,0.13,1
3160,57,62,709,230,yes,0.13,2
3161,41,158,740,50,yes,0.125,2
3162,28,88,746,50,yes,0.13,1
3163,33,28,763,50,yes,0.13,1
3164,51,52,780,50,yes,0.13,2
3165,28,82,711,50,yes,0.13,1
3166,63,130,738,97,yes,0.13,2
3167,29,850,763,50,yes,0.13,1
3168,62,58,780,228,yes,0.13,2
3169,51,1850,745,50,yes,0.13,1
3170,52,55,756,227,yes,0.13,2
3171,43,65,709,15050,yes,0.13,2
3172,39,62,771,50,yes,0.13,2
3173,35,23,776,50,yes,0.13,2
3174,34,35,745,50,yes,0.13,1
3175,49,35,721,50,yes,0.13,2
3176,43,74,816,50,yes,0.13,2
3177,48,14,816,50,yes,0.13,1
3178,24,83,766,199,yes,0.13,2
3179,46,71,715,50,yes,0.13,2
3180,43,53,723,1350,yes,0.13,1
3181,27,1503,756,84,yes,0.13,2
3182,39,1509,745,50,yes,0.13,1
3183,58,650,715,94,yes,0.13,1
3184,44,12,717,50,yes,0.13,1
3185,39,141,716,50,yes,0.13,1
3186,35,128,712,50,yes,0.13,1
3187,41,98,780,296,yes,0.13,2
3188,43,41,765,50,yes,0.13,2
3189,55,950,747,50,yes,0.13,2
3190,32,31,776,50,yes,0.13,2
3191,56,74,751,50,yes,0.13,2
3192,24,83,776,50,yes,0.13,2
3193,65,35,765,50,yes,0.13,2
3194,31,130,761,50,yes,0.13,2
3195,41,65,765,50,yes,0.13,2
3196,55,35,717,50,yes,0.13,2
3197,37,73,776,50,yes,0.13,1
3198,34,29,766,50,yes,0.13,1
3199,34,55,731,147,yes,0.13,2
3200,33,250,723,50,yes,0.13,1
3201,48,750,752,50,yes,0.13,2
3202,28,81,721,50,yes,0.13,2
3203,24,25,776,50,yes,0.13,1
3204,44,119,711,239,yes,0.13,1
3205,61,49,745,185,yes,0.13,2
3206,59,38,717,50,yes,0.13,1
3207,33,850,766,50,yes,0.13,1
3208,56,84,705,50,yes,0.13,1
3209,53,61,756,50,yes,0.13,1
3210,42,173,766,373,yes,0.125,1
3211,43,650,749,50,yes,0.13,2
3212,35,83,747,50,yes,0.13,1
3213,61,59,752,50,yes,0.13,2
3214,39,32,723,116,yes,0.13,1
3215,61,33,820,50,yes,0.13,1
3216,30,19,721,50,yes,0.13,1
3217,34,14,776,50,yes,0.13,2
3218,65,94,712,1250,yes,0.125,1
3219,30,154,721,325,yes,0.13,1
3220,39,33,731,50,yes,0.13,2
3221,61,28,721,135,yes,0.13,1
3222,30,44,776,50,yes,0.13,1
3223,49,81,763,50,yes,0.13,2
3224,43,29,765,50,yes,0.13,1
3225,45,58,776,50,yes,0.13,1
3226,52,38,767,50,yes,0.13,2
3227,32,82,766,50,yes,0.13,1
3228,31,18,816,50,yes,0.13,1
3229,27,45,745,50,yes,0.13,2
3230,33,64,726,50,yes,0.13,2
3231,65,48,751,50,yes,0.13,2
3232,62,24,776,50,yes,0.13,1
3233,55,65,721,50,yes,0.13,1
3234,46,111,711,329,yes,0.13,2
3235,37,114,756,50,yes,0.13,1
3236,37,39,756,50,yes,0.13,1
3237,44,19,771,50,yes,0.13,2
3238,35,22,820,50,yes,0.125,1
3239,52,49,772,50,yes,0.13,1
3240,24,30,776,50,yes,0.13,1
3241,62,63,756,118,yes,0.13,1
3242,41,55,752,50,yes,0.13,2
3243,38,33,703,50,yes,0.13,1
3244,52,31,766,50,yes,0.13,1
3245,48,24,721,50,yes,0.13,1
3246,47,81,709,50,yes,0.13,1
3247,41,81,763,223,yes,0.13,1
3248,44,113,717,50,yes,0.13,1
3249,31,92,717,50,yes,0.13,2
3250,32,81,780,50,yes,0.13,2
3251,36,1501,780,50,yes,0.13,2
3252,52,78,710,50,yes,0.13,2
3253,62,78,711,50,yes,0.13,1
3254,55,35,766,118,yes,0.13,2
3255,61,9,776,50,yes,0.13,1
3256,34,82,726,50,yes,0.13,1
3257,34,41,749,50,yes,0.13,2
3258,59,84,776,50,yes,0.13,1
3259,41,42,751,185,yes,0.13,1
3260,33,54,746,50,yes,0.13,2
3261,55,84,711,50,yes,0.13,2
3262,64,131,712,50,yes,0.13,2
3263,44,85,712,50,yes,0.13,1
3264,32,84,726,50,yes,0.13,1
3265,67,114,751,50,yes,0.13,1
3266,30,61,765,50,yes,0.13,1
3267,57,39,751,50,yes,0.13,1
3268,59,21,780,1250,yes,0.13,1
3269,43,111,746,50,yes,0.13,1
3270,58,68,752,113,yes,0.13,2
3271,32,179,709,50,yes,0.13,1
3272,52,93,712,50,yes,0.13,2
3273,35,85,776,50,yes,0.13,2
3274,30,1850,712,50,yes,0.13,2
3275,31,1150,766,50,yes,0.13,1
3276,32,65,780,268,yes,0.13,1
3277,55,159,732,50,yes,0.13,2
3278,43,81,745,50,yes,0.13,1
3279,31,132,712,50,yes,0.13,1
3280,26,44,726,50,yes,0.13,2
3281,58,98,751,50,yes,0.13,2
3282,51,62,766,50,yes,0.13,1
3283,45,91,740,50,yes,0.13,1
3284,56,29,723,87,yes,0.13,1
3285,25,1501,724,50,yes,0.13,2
3286,38,65,723,50,yes,0.13,1
3287,62,58,752,50,yes,0.13,2
3288,39,32,763,50,yes,0.13,1
3289,56,130,765,292,yes,0.13,2
3290,32,44,776,187,yes,0.13,1
3291,52,113,820,50,yes,0.13,2
3292,53,38,705,50,yes,0.13,1
3293,25,13,816,50,yes,0.13,2
3294,44,62,749,50,yes,0.13,1
3295,42,29,782,50,yes,0.13,2
3296,42,141,719,50,yes,0.13,2
3297,63,132,720,50,yes,0.13,1
3298,57,23,776,50,yes,0.13,1
3299,56,11,776,89,yes,0.13,2
3300,37,950,715,50,yes,0.13,1
3301,62,43,715,50,yes,0.13,1
3302,48,59,751,50,yes,0.13,1
3303,37,28,763,50,yes,0.13,2
3304,55,28,723,82,yes,0.13,1
3305,42,1508,780,383,yes,0.13,1
3306,39,78,752,50,yes,0.13,2
3307,47,65,751,50,yes,0.13,1
3308,34,25,780,50,yes,0.13,1
3309,48,1508,712,50,yes,0.13,2
3310,52,43,721,50,yes,0.13,1
3311,53,95,780,50,yes,0.13,1
3312,49,24,776,50,yes,0.13,2
3313,47,1950,715,50,yes,0.13,2
3314,48,24,767,50,yes,0.13,2
3315,38,41,745,50,yes,0.13,1
3316,48,850,772,50,yes,0.13,2
3317,56,63,725,50,yes,0.13,1
3318,65,79,716,50,yes,0.13,2
3319,46,1505,745,50,yes,0.13,2
3320,37,153,705,50,yes,0.13,2
3321,32,114,756,50,yes,0.13,2
3322,41,1250,741,50,yes,0.13,1
3323,41,1504,721,50,yes,0.125,1
3324,37,250,705,50,yes,0.13,1
3325,57,41,717,50,yes,0.13,1
3326,48,35,705,50,yes,0.13,2
3327,53,174,747,50,yes,0.13,1
3328,42,164,705,50,yes,0.125,1
3329,45,22,820,50,yes,0.13,2
3330,35,132,712,82,yes,0.13,2
3331,34,32,772,50,yes,0.13,1
3332,67,21,820,50,yes,0.13,2
3333,36,49,717,50,yes,0.13,2
3334,37,79,820,2850,yes,0.13,1
3335,30,350,763,86,yes,0.13,2
3336,35,118,724,358,yes,0.13,2
3337,37,11,723,50,yes,0.13,1
3338,59,61,726,50,yes,0.13,1
3339,35,43,780,50,yes,0.13,1
3340,27,141,771,354,yes,0.13,2
3341,29,54,776,50,yes,0.13,2
3342,35,33,776,50,yes,0.13,1
3343,38,84,780,121,yes,0.13,1
3344,62,125,780,50,yes,0.13,1
3345,43,1150,726,50,yes,0.13,2
3346,35,14,780,50,yes,0.125,1
3347,41,65,752,50,yes,0.13,1
3348,65,78,726,50,yes,0.125,1
3349,61,18,776,50,yes,0.13,2
3350,55,95,747,275,yes,0.13,2
3351,28,95,776,50,yes,0.13,2
3352,52,191,745,50,yes,0.13,1
3353,34,19,717,83,yes,0.13,1
3354,49,19,756,50,yes,0.13,1
3355,42,39,776,50,yes,0.13,1
3356,49,93,751,50,yes,0.13,1
3357,49,115,732,50,yes,0.13,2
3358,32,112,810,308,yes,0.125,1
3359,59,30,816,50,yes,0.13,2
3360,43,45,756,50,yes,0.13,2
3361,48,133,736,50,yes,0.13,2
3362,31,85,756,87,yes,0.13,1
3363,24,18,776,50,yes,0.13,1
3364,58,54,705,50,yes,0.13,1
3365,41,41,751,1505,yes,0.13,2
3366,38,21,717,50,yes,0.13,1
3367,33,152,726,50,yes,0.13,1
3368,51,53,756,50,yes,0.13,1
3369,45,163,726,50,yes,0.125,2
3370,34,84,820,50,yes,0.13,1
3371,39,59,767,199,yes,0.13,1
3372,44,33,765,50,yes,0.13,2
3373,55,81,713,2509,yes,0.13,1
3374,28,182,765,442,yes,0.125,1
3375,57,61,751,50,yes,0.13,2
3376,43,88,772,50,yes,0.13,1
3377,46,1750,752,50,yes,0.13,2
3378,35,83,723,315,yes,0.13,1
3379,25,44,756,50,yes,0.13,2
3380,65,83,756,50,yes,0.13,1
3381,64,21,763,76,yes,0.13,2
3382,39,143,724,50,yes,0.13,1
3383,62,1503,752,50,yes,0.125,1
3384,46,135,712,213,yes,0.13,1
3385,36,162,735,153,yes,0.13,1
3386,42,73,816,50,yes,0.13,2
3387,35,142,763,50,yes,0.13,2
3388,63,25,721,50,yes,0.13,1
3389,45,115,717,85,yes,0.13,1
3390,27,88,763,238,yes,0.13,2
3391,29,73,776,50,yes,0.13,2
3392,55,94,763,221,yes,0.13,2
3393,32,58,780,50,yes,0.13,1
3394,37,81,767,50,yes,0.13,1
3395,25,113,724,50,yes,0.13,1
3396,41,35,717,135,yes,0.13,2
3397,52,65,711,50,yes,0.13,1
3398,31,1750,734,137,yes,0.13,1
3399,30,62,751,50,yes,0.13,1
3400,54,54,724,97,yes,0.13,2
3401,48,39,780,50,yes,0.13,2
3402,39,28,717,118,yes,0.13,1
3403,64,95,711,50,yes,0.13,1
3404,54,82,761,50,yes,0.13,1
3405,39,21,756,1501,yes,0.13,2
3406,55,550,724,50,yes,0.13,1
3407,42,34,725,50,yes,0.13,2
3408,58,19,723,50,yes,0.13,2
3409,45,71,715,50,yes,0.13,1
3410,29,113,736,84,yes,0.13,1
3411,36,9,715,50,yes,0.13,1
3412,63,118,761,427,yes,0.13,2
3413,55,79,713,50,yes,0.13,2
3414,54,72,717,50,yes,0.13,2
3415,61,18,705,50,yes,0.13,2
3416,36,93,751,50,yes,0.13,1
3417,61,62,711,244,yes,0.13,1
3418,39,23,780,50,yes,0.13,1
3419,57,30,717,50,yes,0.125,1
3420,35,34,745,87,yes,0.13,1
3421,66,114,763,50,yes,0.13,1
3422,49,125,751,50,yes,0.13,2
3423,48,41,717,50,yes,0.13,2
3424,61,38,780,50,yes,0.13,2
3425,44,45,711,50,yes,0.13,1
3426,23,12,780,950,yes,0.13,1
3427,31,115,766,189,yes,0.13,1
3428,39,175,756,50,yes,0.13,1
3429,45,24,767,50,yes,0.13,2
3430,39,28,717,1508,yes,0.13,2
3431,64,32,776,50,yes,0.13,1
3432,64,63,745,184,yes,0.13,1
3433,47,32,780,50,yes,0.13,2
3434,34,650,705,50,yes,0.13,2
3435,56,53,756,78,yes,0.13,2
3436,33,58,705,50,yes,0.13,2
3437,56,42,749,50,yes,0.13,2
3438,57,39,723,50,yes,0.13,1
3439,43,72,752,271,yes,0.13,1
3440,43,850,820,50,yes,0.125,1
3441,26,39,756,50,yes,0.13,2
3442,64,18,776,50,yes,0.125,1
3443,43,350,765,50,yes,0.13,1
3444,44,54,752,2502,yes,0.13,2
3445,37,128,767,50,yes,0.13,1
3446,37,38,766,116,yes,0.13,2
3447,56,1250,754,186,yes,0.13,1
3448,54,25,820,1509,yes,0.13,2
3449,43,85,715,1150,yes,0.13,1
3450,57,135,748,50,yes,0.125,1
3451,29,14,765,50,yes,0.13,2
3452,54,750,756,251,yes,0.13,1
3453,61,23,816,50,yes,0.13,2
3454,29,31,776,50,yes,0.13,1
3455,47,132,776,50,yes,0.13,1
3456,43,28,765,50,yes,0.13,1
3457,46,125,740,50,yes,0.13,1
3458,55,91,752,50,yes,0.13,1
3459,48,191,752,231,yes,0.13,2
3460,26,88,776,50,yes,0.13,2
3461,63,84,751,50,yes,0.13,1
3462,57,64,810,142,yes,0.13,1
3463,58,28,765,146,yes,0.13,1
3464,28,149,763,50,yes,0.13,1
3465,61,172,725,50,yes,0.125,1
3466,65,42,715,50,yes,0.13,2
3467,33,53,780,96,yes,0.13,2
3468,63,149,721,364,yes,0.13,1
3469,43,113,776,50,yes,0.13,2
3470,26,79,749,50,yes,0.13,1
3471,57,175,765,429,yes,0.13,1
3472,32,38,717,50,yes,0.13,1
3473,54,1250,726,431,yes,0.13,1
3474,59,52,723,50,yes,0.13,2
3475,49,42,723,50,yes,0.13,1
3476,54,13,776,50,yes,0.13,2
3477,65,141,738,50,yes,0.13,1
3478,34,131,716,156,yes,0.13,1
3479,31,133,766,50,yes,0.13,2
3480,31,64,749,50,yes,0.13,1
3481,64,49,766,50,yes,0.13,1
3482,52,34,776,50,yes,0.13,1
3483,57,91,705,81,yes,0.13,2
3484,37,195,740,50,yes,0.13,1
3485,45,53,749,112,yes,0.13,2
3486,39,39,763,50,yes,0.13,2
3487,25,250,780,50,yes,0.13,2
3488,29,1504,776,50,yes,0.13,2
3489,30,51,772,131,yes,0.13,1
3490,36,154,741,50,yes,0.13,2
3491,33,38,716,115,yes,0.13,2
3492,51,12,816,50,yes,0.13,2
3493,35,28,756,50,yes,0.13,2
3494,54,33,816,50,yes,0.13,1
3495,29,31,766,50,yes,0.13,2
3496,32,44,776,192,yes,0.13,1
3497,37,49,715,192,yes,0.13,2
3498,55,134,776,50,yes,0.13,2
3499,24,182,763,94,yes,0.13,1
3500,49,114,776,286,yes,0.13,1
3501,51,950,752,50,yes,0.13,1
3502,65,1505,745,50,yes,0.13,1
3503,32,58,716,950,yes,0.13,1
3504,29,53,724,50,yes,0.13,1
3505,46,15,756,50,yes,0.13,1
3506,64,1503,763,50,yes,0.13,1
3507,27,58,776,154,yes,0.125,1
3508,32,83,709,50,yes,0.125,1
3509,33,125,705,50,yes,0.13,1
3510,38,61,767,50,yes,0.13,2
3511,38,69,771,50,yes,0.13,2
3512,37,89,766,50,yes,0.13,1
3513,46,750,747,50,yes,0.13,2
3514,31,39,780,50,yes,0.13,2
3515,35,41,780,50,yes,0.13,1
